32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
255, 255, 255
255, 255, 255
255, 255, 255
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
64, 64, 64
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
64, 64, 64
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
255, 255, 255
255, 255, 255
255, 255, 255
235, 235, 235
227, 227, 227
223, 223, 223
223, 223, 223
239, 239, 239
255, 255, 255
255, 255, 255
255, 255, 255
254, 254, 254
248, 248, 248
235, 235, 235
227, 227, 227
243, 243, 243
243, 243, 243
236, 236, 236
226, 226, 226
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
231, 231, 231
242, 242, 242
252, 252, 252
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
251, 251, 251
235, 235, 235
227, 227, 227
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
227, 227, 227
243, 243, 243
243, 243, 243
236, 236, 236
226, 226, 226
223, 223, 223
223, 223, 223
223, 223, 223
239, 239, 239
255, 255, 255
255, 255, 255
255, 255, 255
251, 251, 251
255, 255, 255
255, 255, 255
255, 255, 255
156, 156, 156
116, 116, 116
96, 96, 96
96, 96, 96
176, 176, 176
255, 255, 255
255, 255, 255
255, 255, 255
248, 248, 248
222, 222, 222
156, 156, 156
116, 116, 116
195, 195, 195
196, 196, 196
163, 163, 163
109, 109, 109
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
136, 136, 136
189, 189, 189
242, 242, 242
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
235, 235, 235
156, 156, 156
116, 116, 116
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
116, 116, 116
195, 195, 195
196, 196, 196
163, 163, 163
109, 109, 109
96, 96, 96
96, 96, 96
96, 96, 96
176, 176, 176
255, 255, 255
255, 255, 255
255, 255, 255
235, 235, 235
255, 255, 255
255, 255, 255
255, 255, 255
116, 116, 116
60, 60, 60
32, 32, 32
32, 32, 32
143, 143, 143
255, 255, 255
255, 255, 255
255, 255, 255
246, 246, 246
209, 209, 209
116, 116, 116
60, 60, 60
171, 171, 171
172, 172, 172
125, 125, 125
51, 51, 51
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
88, 88, 88
163, 163, 163
236, 236, 236
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
227, 227, 227
116, 116, 116
60, 60, 60
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
60, 60, 60
171, 171, 171
172, 172, 172
125, 125, 125
51, 51, 51
32, 32, 32
32, 32, 32
32, 32, 32
143, 143, 143
255, 255, 255
255, 255, 255
255, 255, 255
227, 227, 227
255, 255, 255
255, 255, 255
255, 255, 255
107, 107, 107
53, 53, 53
18, 18, 18
4, 4, 4
128, 128, 128
255, 255, 255
255, 255, 255
255, 255, 255
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
21, 21, 21
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
36, 36, 36
7, 7, 7
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
7, 7, 7
36, 36, 36
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
41, 41, 41
34, 34, 34
16, 16, 16
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
21, 21, 21
43, 43, 43
43, 43, 43
128, 128, 128
212, 212, 212
212, 212, 212
212, 212, 212
191, 191, 191
255, 255, 255
255, 255, 255
255, 255, 255
149, 149, 149
138, 138, 138
89, 89, 89
18, 18, 18
128, 128, 128
255, 255, 255
255, 255, 255
255, 255, 255
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
106, 106, 106
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
177, 177, 177
36, 36, 36
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
36, 36, 36
177, 177, 177
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
203, 203, 203
169, 169, 169
80, 80, 80
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
106, 106, 106
212, 212, 212
212, 212, 212
128, 128, 128
43, 43, 43
43, 43, 43
43, 43, 43
64, 64, 64
255, 255, 255
255, 255, 255
255, 255, 255
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
255, 255, 255
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
128, 128, 128
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
255, 255, 255
255, 255, 255
255, 255, 255
176, 176, 176
176, 176, 176
131, 131, 131
61, 61, 61
128, 128, 128
212, 212, 212
212, 212, 212
234, 234, 234
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
244, 244, 244
230, 230, 230
216, 216, 216
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
219, 219, 219
248, 248, 248
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
248, 248, 248
219, 219, 219
212, 212, 212
212, 212, 212
212, 212, 212
212, 212, 212
218, 218, 218
239, 239, 239
250, 250, 250
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
171, 171, 171
131, 131, 131
61, 61, 61
128, 128, 128
212, 212, 212
212, 212, 212
106, 106, 106
2, 2, 2
9, 9, 9
27, 27, 27
70, 70, 70
255, 255, 255
255, 255, 255
255, 255, 255
239, 239, 239
239, 239, 239
230, 230, 230
216, 216, 216
128, 128, 128
43, 43, 43
43, 43, 43
149, 149, 149
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
202, 202, 202
131, 131, 131
61, 61, 61
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
78, 78, 78
219, 219, 219
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
219, 219, 219
78, 78, 78
43, 43, 43
43, 43, 43
43, 43, 43
43, 43, 43
70, 70, 70
176, 176, 176
229, 229, 229
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
213, 213, 213
230, 230, 230
216, 216, 216
128, 128, 128
43, 43, 43
43, 43, 43
21, 21, 21
9, 9, 9
44, 44, 44
133, 133, 133
218, 218, 218
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
128, 128, 128
0, 0, 0
0, 0, 0
128, 128, 128
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
191, 191, 191
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
223, 223, 223
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
223, 223, 223
255, 255, 255
255, 255, 255
159, 159, 159
64, 64, 64
64, 64, 64
64, 64, 64
72, 72, 72
104, 104, 104
183, 183, 183
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
128, 128, 128
0, 0, 0
0, 0, 0
128, 128, 128
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
191, 191, 191
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
223, 223, 223
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
223, 223, 223
255, 255, 255
255, 255, 255
202, 202, 202
149, 149, 149
149, 149, 149
149, 149, 149
154, 154, 154
171, 171, 171
215, 215, 215
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
128, 128, 128
0, 0, 0
0, 0, 0
128, 128, 128
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
191, 191, 191
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
223, 223, 223
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
223, 223, 223
255, 255, 255
255, 255, 255
244, 244, 244
234, 234, 234
234, 234, 234
234, 234, 234
235, 235, 235
238, 238, 238
247, 247, 247
255, 255, 255
255, 255, 255
255, 255, 255
255, 255, 255
207, 207, 207
207, 207, 207
181, 181, 181
138, 138, 138
128, 128, 128
128, 128, 128
128, 128, 128
128, 128, 128
122, 122, 122
101, 101, 101
48, 48, 48
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
191, 191, 191
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
212, 212, 212
43, 43, 43
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
223, 223, 223
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
192, 192, 192
181, 181, 181
138, 138, 138
128, 128, 128
128, 128, 128
128, 128, 128
191, 191, 191
250, 250, 250
229, 229, 229
175, 175, 175
144, 144, 144
255, 255, 255
255, 255, 255
255, 255, 255
160, 160, 160
168, 168, 168
125, 125, 125
51, 51, 51
128, 128, 128
223, 223, 223
223, 223, 223
111, 111, 111
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
199, 199, 199
125, 125, 125
51, 51, 51
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
70, 70, 70
218, 218, 218
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
218, 218, 218
70, 70, 70
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
60, 60, 60
172, 172, 172
227, 227, 227
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
128, 128, 128
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
255, 255, 255
255, 255, 255
255, 255, 255
160, 160, 160
200, 200, 200
199, 199, 199
168, 168, 168
128, 128, 128
96, 96, 96
96, 96, 96
48, 48, 48
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
231, 231, 231
199, 199, 199
168, 168, 168
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
176, 176, 176
239, 239, 239
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
239, 239, 239
176, 176, 176
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
172, 172, 172
219, 219, 219
243, 243, 243
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
128, 128, 128
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
255, 255, 255
255, 255, 255
255, 255, 255
160, 160, 160
215, 215, 215
236, 236, 236
226, 226, 226
128, 128, 128
32, 32, 32
32, 32, 32
16, 16, 16
0, 0, 0
0, 0, 0
0, 0, 0
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
128, 128, 128
255, 255, 255
255, 255, 255
247, 247, 247
236, 236, 236
226, 226, 226
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
229, 229, 229
250, 250, 250
255, 255, 255
212, 212, 212
43, 43, 43
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
43, 43, 43
212, 212, 212
255, 255, 255
250, 250, 250
229, 229, 229
223, 223, 223
223, 223, 223
223, 223, 223
223, 223, 223
227, 227, 227
243, 243, 243
251, 251, 251
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
0, 0, 0
0, 0, 0
0, 0, 0
128, 128, 128
244, 244, 244
203, 203, 203
96, 96, 96
32, 32, 32
255, 255, 255
255, 255, 255
255, 255, 255
157, 157, 157
218, 218, 218
251, 251, 251
254, 254, 254
128, 128, 128
0, 0, 0
0, 0, 0
5, 5, 5
10, 10, 10
9, 9, 9
4, 4, 4
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
122, 122, 122
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
203, 203, 203
41, 41, 41
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
41, 41, 41
203, 203, 203
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
234, 234, 234
194, 194, 194
92, 92, 92
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
5, 5, 5
11, 11, 11
11, 11, 11
128, 128, 128
235, 235, 235
196, 196, 196
99, 99, 99
40, 40, 40
255, 255, 255
255, 255, 255
255, 255, 255
147, 147, 147
197, 197, 197
233, 233, 233
251, 251, 251
128, 128, 128
0, 0, 0
0, 0, 0
27, 27, 27
51, 51, 51
42, 42, 42
20, 20, 20
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
101, 101, 101
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
169, 169, 169
34, 34, 34
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
34, 34, 34
169, 169, 169
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
203, 203, 203
194, 194, 194
161, 161, 161
76, 76, 76
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
27, 27, 27
53, 53, 53
53, 53, 53
128, 128, 128
196, 196, 196
172, 172, 172
109, 109, 109
72, 72, 72
255, 255, 255
255, 255, 255
255, 255, 255
120, 120, 120
144, 144, 144
189, 189, 189
242, 242, 242
128, 128, 128
0, 0, 0
0, 0, 0
80, 80, 80
153, 153, 153
127, 127, 127
60, 60, 60
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
48, 48, 48
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
80, 80, 80
16, 16, 16
64, 64, 64
149, 149, 149
234, 234, 234
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
223, 223, 223
96, 96, 96
32, 32, 32
16, 16, 16
80, 80, 80
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
96, 96, 96
92, 92, 92
76, 76, 76
36, 36, 36
32, 32, 32
160, 160, 160
160, 160, 160
106, 106, 106
21, 21, 21
80, 80, 80
159, 159, 159
159, 159, 159
128, 128, 128
99, 99, 99
109, 109, 109
136, 136, 136
152, 152, 152
255, 255, 255
255, 255, 255
255, 255, 255
96, 96, 96
96, 96, 96
149, 149, 149
234, 234, 234
128, 128, 128
0, 0, 0
0, 0, 0
128, 128, 128
246, 246, 246
209, 209, 209
116, 116, 116
60, 60, 60
172, 172, 172
172, 172, 172
125, 125, 125
51, 51, 51
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
88, 88, 88
163, 163, 163
236, 236, 236
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
227, 227, 227
116, 116, 116
60, 60, 60
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
32, 32, 32
60, 60, 60
172, 172, 172
172, 172, 172
125, 125, 125
51, 51, 51
144, 144, 144
255, 255, 255
255, 255, 255
128, 128, 128
11, 11, 11
53, 53, 53
159, 159, 159
223, 223, 223
255, 255, 255
255, 255, 255
255, 255, 255
96, 96, 96
96, 96, 96
149, 149, 149
234, 234, 234
128, 128, 128
0, 0, 0
0, 0, 0
128, 128, 128
251, 251, 251
235, 235, 235
195, 195, 195
172, 172, 172
219, 219, 219
219, 219, 219
199, 199, 199
168, 168, 168
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
183, 183, 183
215, 215, 215
247, 247, 247
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
243, 243, 243
195, 195, 195
171, 171, 171
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
172, 172, 172
219, 219, 219
219, 219, 219
199, 199, 199
168, 168, 168
207, 207, 207
255, 255, 255
255, 255, 255
128, 128, 128
11, 11, 11
53, 53, 53
159, 159, 159
223, 223, 223
255, 255, 255
255, 255, 255
255, 255, 255
136, 136, 136
120, 120, 120
139, 139, 139
181, 181, 181
96, 96, 96
0, 0, 0
0, 0, 0
96, 96, 96
190, 190, 190
185, 185, 185
172, 172, 172
164, 164, 164
180, 180, 180
195, 195, 195
210, 210, 210
221, 221, 221
192, 192, 192
160, 160, 160
160, 160, 160
160, 160, 160
163, 163, 163
173, 173, 173
200, 200, 200
223, 223, 223
223, 223, 223
223, 223, 223
213, 213, 213
171, 171, 171
160, 160, 160
160, 160, 160
160, 160, 160
183, 183, 183
215, 215, 215
247, 247, 247
128, 128, 128
32, 32, 32
160, 160, 160
192, 192, 192
32, 32, 32
128, 128, 128
243, 243, 243
196, 196, 196
172, 172, 172
160, 160, 160
160, 160, 160
160, 160, 160
160, 160, 160
